fpr,tpr
0.035391143081937734,0.7550257129499767
0.03574238507362032,0.7564282374941561
0.03634652129931438,0.7592332865825152
0.03713330336068338,0.7625058438522674
0.03738619759469484,0.7643758765778401
0.03738619759469484,0.7648433847592333
0.037863886703383164,0.7671809256661991
0.039001910756434756,0.7704534829359514
0.039367202427784645,0.7737260402057036
0.039367202427784645,0.7741935483870968
0.039858941216140274,0.7760635811126695
0.040420928402832415,0.780271154745208
0.040800269753849615,0.7830762038335671
0.041882095088231985,0.788218793828892
0.04299201978194897,0.793361383824217
0.04341351017196808,0.7947639083683965
0.04366640440597954,0.7961664329125759
0.04411599415533326,0.7980364656381487
0.04509947173204451,0.8013090229079008
0.04604080026975385,0.80411407199626
0.04660278745644599,0.8064516129032258
0.04693997976846128,0.8078541374474053
0.04802180510284366,0.8092566619915849
0.048949083960885695,0.8129967274427302
0.04915982915589524,0.8153342683496961
0.05147802630100034,0.8265544647031323
0.05154827469933686,0.8265544647031323
0.05195571540968866,0.8302945301542777
0.05309373946274025,0.8316970546984572
0.05560863212318759,0.8368396446937821
0.05605822187254131,0.8368396446937821
0.056493761942227716,0.8387096774193549
0.05846071709565022,0.8438522674146798
0.05951444307069799,0.847124824684432
0.0599640328200517,0.8489948574100047
0.06215578284815106,0.855072463768116
0.062197931887152974,0.855072463768116
0.06297066426885467,0.8564749883122955
0.06343430369787569,0.857877512856475
0.06377149600989097,0.8597475455820477
0.06493761942227717,0.8630201028517999
0.06547150724963471,0.8630201028517999
0.06658143194335168,0.8644226273959794
0.06707317073170732,0.8644226273959794
0.0673963133640553,0.8644226273959794
0.06832359222209734,0.8653576437587658
0.06960211307182196,0.8662926601215521
0.0697566595481623,0.8662926601215521
0.07048724289086208,0.868630201028518
0.07196245925592896,0.8690977092099111
0.0721451050916039,0.8695652173913043
0.07235585028661347,0.8695652173913043
0.07253849612228841,0.8700327255726975
0.07300213555130942,0.8737727910238429
0.07315668202764977,0.874240299205236
0.07533438237608182,0.8826554464703132
0.07554512757109137,0.8826554464703132
0.07571372372709902,0.8826554464703132
0.07595256828144319,0.8826554464703132
0.077146791053164,0.8835904628330996
0.07806002023153873,0.884992987377279
0.07863605709789817,0.8859280037400654
0.07881870293357311,0.8859280037400654
0.07898729908958076,0.8863955119214586
0.07943688883893447,0.8877980364656382
0.07964763403394402,0.8887330528284245
0.07980218051028437,0.8887330528284245
0.07980218051028437,0.8892005610098177
0.08064516129032258,0.8901355773726041
0.08123524783634933,0.8901355773726041
0.08174103630437227,0.8915381019167835
0.08217657637405867,0.8915381019167835
0.08241542092840283,0.8920056100981767
0.08268236484208161,0.8920056100981767
0.08316005395076992,0.8924731182795699
0.08375014049679667,0.8929406264609631
0.08507081038552321,0.8943431510051426
0.08532370461953467,0.8948106591865358
0.08591379116556143,0.8966806919121084
0.08634933123524784,0.8966806919121084
0.08634933123524784,0.8971482000935016
0.08648982803192087,0.8976157082748948
0.08668652354726313,0.8976157082748948
0.08689726874227267,0.8976157082748948
0.08826008767000112,0.9027582982702197
0.08841463414634146,0.9036933146330061
0.08859727998201641,0.9041608228143992
0.08929976396538158,0.9046283309957924
0.0893419130043835,0.9046283309957924
0.08956670787906036,0.9046283309957924
0.08996009890974485,0.9064983637213652
0.09038158929976396,0.9079008882655446
0.09174440822749241,0.9079008882655446
0.09226424637518264,0.9083683964469378
